Timestamp,instructions,L1-dcache-load-misses
     6.458352841,33630890,503414
     6.468720892,33202389,480555
     6.478988390,31544109,476039
     6.489362953,36715005,568495
     6.499632106,36576165,509959
     6.510165086,38378945,532127
     6.520435538,40767374,618217
     6.530697845,37627843,616133
     6.540968576,41684796,638855
     6.551237785,34167292,665665
     6.561495260,36760553,506267
     6.571768678,32751875,426672
     6.582044073,25236603,317949
     6.592410896,27459491,398895
     6.602693194,31009974,433658
     6.613051836,21267544,279186
     6.623335352,33297787,499916
     6.633634271,35269970,487759
     6.643924956,33638524,425101
     6.654191676,31222098,338770
     6.664474723,32440377,367793
     6.674748706,36088163,557499
     6.685037760,30842574,408859
     6.695335669,36501477,530898
     6.705620180,23551714,312532
     6.722171376,47269420,660868
     6.741559354,64428833,846462
     6.755484951,45088101,540637
     6.767291668,35559518,481745
     6.784324061,44104174,476635
     6.797906282,38526246,505392
     6.812653563,29951542,450893
     6.822910633,30186057,427754
     6.836436761,29827188,417962
     6.848682086,33926817,448870
     6.860000654,23245587,307823
     6.874154136,47570175,664932
     6.894162421,55322669,794627
     6.904454527,36402463,518053
     6.915396996,35743776,484153
     6.925683790,29481997,404078
     6.946172080,53661405,743170
     6.956505248,33574676,488745
     6.970554321,26101213,526174
     6.984249256,37888671,654884
     6.998154714,33367778,458528
     7.008439797,32779188,464549
     7.026171697,47135656,650046
     7.038012266,27603975,423177
     7.049061454,30059268,679790
     7.060201574,25535350,582513
     7.077994193,53104900,718714
     7.088393352,31757075,454075
     7.098667833,39629984,541527
     7.115224851,48674344,623161
     7.125827073,31426676,430229
     7.138980126,44371336,614174
     7.149276096,31625629,422809
     7.159552359,30145738,370954
     7.170653848,27530619,396370
     7.183290839,37303624,516987
     7.197996949,37089624,526141
     7.214170271,62102343,861671
     7.238097551,75903582,920573
     7.248450846,42502603,618197
     7.274147328,90008209,1151015
     7.287357991,49173510,669122
     7.309911016,69730707,864092
     7.326245182,49014867,766651
     7.341177515,40053370,521723
     7.351490184,21035473,453224
     7.361726255,26511199,343684
     7.377012137,33440862,378243
     7.387289816,26645573,377438
     7.397545085,24424233,291352
     7.408586590,29312053,339692
     7.418991696,28431167,345169
     7.429256518,24160809,269974
     7.439542287,23578788,271430
     7.450630542,27204768,362176
     7.460995533,33847351,381454
     7.471875599,37243195,412711
     7.483957764,24748154,308757
     7.494200031,23642723,270065
     7.508613108,43569362,493054
     7.518888405,24670578,285592
     7.530141633,26048116,288673
     7.557922762,76752768,840019
     7.568885481,26953419,291907
     7.584518861,43086505,469154
     7.606130074,54642925,608575
     7.617144954,31030798,385559
     7.628974498,24136610,287083
     7.639151025,29958535,381027
     7.650745735,20386806,504622
     7.662168910,32463051,477707
     7.676639832,35932116,573295
     7.687350164,29350301,634587
     7.700487415,35085603,426087
     7.712012643,35831712,510740
     7.722504565,29319433,379888
     7.733817823,33897879,514387
     7.745351817,31020974,349390
     7.756258265,34520495,433785
     7.773989186,61385641,843384
     7.784988735,31814835,365896
     7.795594067,26297514,371376
     7.805907356,26880573,332946
     7.817170507,31880116,455443
     7.830163308,43724654,630908
     7.840450291,33809323,462020
     7.851067040,32383981,395202
     7.866123869,37742997,490810
     7.878154357,26846313,321083
     7.891902468,29940283,357581
     7.902175989,20947838,263600
     7.914477606,27292646,338257
     7.927216764,36375820,497564
     7.937411161,30754332,379969
     7.947652044,20384513,323367
     7.958536719,21838327,306856
     7.968723793,24199607,325053
     7.978914458,33147453,496430
     7.989485028,28306638,373767
     8.000925390,40329666,513383
     8.017190396,47248982,672030
     8.028017692,34864980,463536
     8.046080659,56630641,761140
     8.060191123,38542045,539042
     8.073598528,41195311,501143
     8.090011852,47876005,665849
     8.100520248,30108976,401558
     8.120816851,56482570,713688
     8.131611688,34797201,480662
     8.146126105,37642114,491080
     8.158748995,35154852,464491
     8.169028155,33447458,403033
     8.193169296,72291437,935685
     8.208015207,35612656,490716
     8.218287507,33059638,465153
     8.237282331,47013003,665322
     8.247562535,26443767,372076
     8.257844889,33282186,467646
     8.277461790,57433160,745243
     8.287699197,25867138,356465
     8.298219678,45291311,629716
     8.310230595,32654684,466041
     8.320648648,27768478,418683
     8.343662173,64638457,1310594
     8.362117818,64333521,992527
     8.377904529,48100616,683881
     8.388302322,44504894,643985
     8.399932507,40656085,496575
     8.410345151,34179404,504010
     8.420670600,35087392,479696
     8.430973819,40308076,599594
     8.441251534,27817267,356395
     8.451540429,38587295,567775
     8.461809865,36340442,499661
     8.472397364,35631757,536621
     8.484416295,41867344,711584
     8.498209631,52392770,919987
     8.509684434,34954099,629160
     8.520069288,32436089,352135
     8.534619576,56085671,611632
     8.552447677,66957811,728494
     8.570130926,64381073,639102
     8.580791874,41811484,504044
     8.591038877,19314806,221107
     8.601329591,32233760,393287
     8.611600210,21790140,203492
     8.622160463,35923947,458798
     8.632654126,24208122,238600
     8.642916826,31533887,427511
     8.653204747,21748650,264299
     8.665916473,26904073,386339
     8.686153381,70642558,866337
     8.698146073,32842146,383656
     8.722105454,69936134,849916
     8.732918473,38304228,423625
     8.762126303,98178804,1151826
     8.774026346,32902160,381356
     8.785998507,25130678,256669
     8.796181203,25116606,349068
     8.806447286,28072571,247706
